Year,EndDate,day.of.year,Station,Net,Species,totcount,LG,Morts
2004,8/12/2004,225,214,214E,BDWF,8,2,NA
2004,8/12/2004,225,214,214E,DLVN,1,1,NA
2004,8/12/2004,225,214,214E,DLVN,1,2,NA
2004,8/12/2004,225,214,214E,FHSC,33,NA,NA
2004,8/12/2004,225,214,214E,LSCS,20,1,NA
2004,8/12/2004,225,214,214E,LSCS,37,2,NA
2004,8/12/2004,225,214,214E,NNSB,1,NA,NA
2004,8/12/2004,225,214,214E,RBSM,2,NA,NA
2004,8/12/2004,225,214,214E,SFCD,1,NA,NA
2004,8/12/2004,225,214,214E,WOLF,1,NA,NA
2004,8/12/2004,225,214,214W,ARCD,1,NA,NA
2004,8/12/2004,225,214,214W,ARCS,6,2,NA
2004,8/12/2004,225,214,214W,ARCS,6,3,NA
2004,8/12/2004,225,214,214W,ARFL,38,NA,NA
2004,8/12/2004,225,214,214W,BDWF,1,1,NA
2004,8/12/2004,225,214,214W,BDWF,11,2,NA
2004,8/12/2004,225,214,214W,BDWF,1,3,NA
2004,8/12/2004,225,214,214W,DLVN,14,2,NA
2004,8/12/2004,225,214,214W,FHSC,40,NA,NA
2004,8/12/2004,225,214,214W,PCHG,1,NA,NA
2004,8/12/2004,225,214,214W,LSCS,15,1,NA
2004,8/12/2004,225,214,214W,LSCS,92,2,NA
2004,8/12/2004,225,214,214W,RBSM,6,NA,NA
2004,8/12/2004,225,218,218E,ARCD,6,NA,NA
2004,8/12/2004,225,218,218E,ARCS,5,2,NA
2004,8/12/2004,225,218,218E,ARCS,14,3,NA
2004,8/12/2004,225,218,218E,ARFL,5,NA,NA
2004,8/12/2004,225,218,218E,BDWF,7,2,NA
2004,8/12/2004,225,218,218E,BDWF,2,3,NA
2004,8/12/2004,225,218,218E,CAPE,2,NA,NA
2004,8/12/2004,225,218,218E,FHSC,3,NA,NA
2004,8/12/2004,225,218,218E,HBWF,7,NA,NA
2004,8/12/2004,225,218,218E,LSCS,13,1,NA
2004,8/12/2004,225,218,218E,LSCS,34,2,NA
2004,8/12/2004,225,218,218E,RBSM,9,NA,NA
2004,8/12/2004,225,218,218E,SFCD,2,NA,NA
2004,8/12/2004,225,218,218W,ARCD,2,NA,NA
2004,8/12/2004,225,218,218W,ARCS,3,2,NA
2004,8/12/2004,225,218,218W,ARCS,4,3,NA
2004,8/12/2004,225,218,218W,ARFL,24,NA,NA
2004,8/12/2004,225,218,218W,BDWF,6,2,NA
2004,8/12/2004,225,218,218W,BDWF,2,3,NA
2004,8/12/2004,225,218,218W,FHSC,3,NA,NA
2004,8/12/2004,225,218,218W,HBWF,1,NA,NA
2004,8/12/2004,225,218,218W,LSCS,9,1,NA
2004,8/12/2004,225,218,218W,LSCS,17,2,NA
2004,8/12/2004,225,218,218W,NNSB,2,NA,NA
2004,8/12/2004,225,218,218W,RBSM,8,NA,NA
2004,8/12/2004,225,218,218W,SFCD,2,NA,NA
2004,8/12/2004,225,220,220E,ARCD,2,NA,NA
2004,8/12/2004,225,220,220E,ARCS,4,2,NA
2004,8/12/2004,225,220,220E,ARCS,12,3,NA
2004,8/12/2004,225,220,220E,ARFL,4,NA,NA
2004,8/12/2004,225,220,220E,BDWF,1,2,NA
2004,8/12/2004,225,220,220E,BDWF,5,3,NA
2004,8/12/2004,225,220,220E,FHSC,6,NA,NA
2004,8/12/2004,225,220,220E,HBWF,6,NA,NA
2004,8/12/2004,225,220,220E,LSCS,3,1,NA
2004,8/12/2004,225,220,220E,LSCS,24,2,NA
2004,8/12/2004,225,220,220E,NNSB,1,NA,NA
2004,8/12/2004,225,220,220W,ARCS,1,3,NA
2004,8/12/2004,225,220,220W,ARFL,2,NA,NA
2004,8/12/2004,225,220,220W,FHSC,3,NA,NA
2004,8/12/2004,225,220,220W,HBWF,2,NA,NA
2004,8/12/2004,225,220,220W,LSCS,5,2,NA
2004,8/12/2004,225,220,220W,NNSB,2,NA,NA
2004,8/12/2004,225,230,230N,ARFL,13,NA,NA
2004,8/12/2004,225,230,230N,BDWF,10,2,NA
2004,8/12/2004,225,230,230N,BDWF,1,3,NA
2004,8/12/2004,225,230,230N,FHSC,47,NA,NA
2004,8/12/2004,225,230,230N,HBWF,2,NA,NA
2004,8/12/2004,225,230,230N,LSCS,3,1,NA
2004,8/12/2004,225,230,230N,LSCS,8,2,NA
2004,8/12/2004,225,230,230N,NNSB,1,NA,NA
2004,8/12/2004,225,230,230N,RBSM,3,NA,NA
2004,8/12/2004,225,230,230S,ARCD,1,NA,NA
2004,8/12/2004,225,230,230S,ARCS,3,2,NA
2004,8/12/2004,225,230,230S,ARFL,24,NA,NA
2004,8/12/2004,225,230,230S,BDWF,5,2,NA
2004,8/12/2004,225,230,230S,BDWF,6,3,NA
2004,8/12/2004,225,230,230S,DLVN,2,1,NA
2004,8/12/2004,225,230,230S,DLVN,7,2,NA
2004,8/12/2004,225,230,230S,FHSC,48,NA,NA
2004,8/12/2004,225,230,230S,HBWF,3,NA,NA
2004,8/12/2004,225,230,230S,LSCS,16,1,NA
2004,8/12/2004,225,230,230S,LSCS,97,2,NA
2004,8/12/2004,225,230,230S,NNSB,1,NA,NA
2004,8/12/2004,225,230,230S,RBSM,6,NA,NA
2004,8/13/2004,226,214,214E,ARCS,2,2,NA
2004,8/13/2004,226,214,214E,ARCS,4,3,NA
2004,8/13/2004,226,214,214E,ARFL,41,NA,NA
2004,8/13/2004,226,214,214E,BDWF,1,1,NA
2004,8/13/2004,226,214,214E,BDWF,6,2,NA
2004,8/13/2004,226,214,214E,BDWF,4,3,NA
2004,8/13/2004,226,214,214E,FHSC,14,NA,NA
2004,8/13/2004,226,214,214E,LSCS,6,1,NA
2004,8/13/2004,226,214,214E,LSCS,11,2,NA
2004,8/13/2004,226,214,214E,RBSM,3,NA,NA
2004,8/13/2004,226,214,214E,SFCD,1,NA,NA
2004,8/13/2004,226,214,214W,ARCS,3,1,NA
2004,8/13/2004,226,214,214W,ARCS,6,2,NA
2004,8/13/2004,226,214,214W,ARCS,3,3,NA
2004,8/13/2004,226,214,214W,ARFL,55,NA,NA
2004,8/13/2004,226,214,214W,BDWF,2,1,NA
2004,8/13/2004,226,214,214W,BDWF,7,2,NA
2004,8/13/2004,226,214,214W,BDWF,2,3,NA
2004,8/13/2004,226,214,214W,FHSC,20,NA,NA
2004,8/13/2004,226,214,214W,HBWF,1,NA,NA
2004,8/13/2004,226,214,214W,LSCS,13,1,NA
2004,8/13/2004,226,214,214W,LSCS,8,2,NA
2004,8/13/2004,226,214,214W,PINK,2,NA,NA
2004,8/13/2004,226,214,214W,RBSM,68,NA,NA
2004,8/13/2004,226,218,218E,ARCS,3,2,NA
2004,8/13/2004,226,218,218E,ARCS,14,3,NA
2004,8/13/2004,226,218,218E,ARFL,23,NA,NA
2004,8/13/2004,226,218,218E,BDWF,9,2,NA
2004,8/13/2004,226,218,218E,BDWF,2,3,NA
2004,8/13/2004,226,218,218E,FHSC,29,NA,NA
2004,8/13/2004,226,218,218E,HBWF,23,NA,NA
2004,8/13/2004,226,218,218E,PCHG,1,NA,NA
2004,8/13/2004,226,218,218E,LSCS,21,1,NA
2004,8/13/2004,226,218,218E,LSCS,49,2,NA
2004,8/13/2004,226,218,218E,RBSM,15,NA,NA
2004,8/13/2004,226,218,218E,SFCD,1,NA,NA
2004,8/13/2004,226,218,218W,ARCS,1,2,NA
2004,8/13/2004,226,218,218W,ARCS,1,3,NA
2004,8/13/2004,226,218,218W,ARFL,43,NA,NA
2004,8/13/2004,226,218,218W,BDWF,7,2,NA
2004,8/13/2004,226,218,218W,BDWF,2,3,NA
2004,8/13/2004,226,218,218W,CAPE,1,NA,NA
2004,8/13/2004,226,218,218W,DLVN,1,2,NA
2004,8/13/2004,226,218,218W,FHSC,29,NA,NA
2004,8/13/2004,226,218,218W,HBWF,6,NA,NA
2004,8/13/2004,226,218,218W,LSCS,24,1,NA
2004,8/13/2004,226,218,218W,LSCS,53,2,NA
2004,8/13/2004,226,218,218W,RBSM,9,NA,NA
2004,8/13/2004,226,218,218W,SFCD,1,NA,NA
2004,8/13/2004,226,220,220E,ARCS,1,2,NA
2004,8/13/2004,226,220,220E,ARCS,24,3,NA
2004,8/13/2004,226,220,220E,ARFL,5,NA,NA
2004,8/13/2004,226,220,220E,BDWF,1,2,NA
2004,8/13/2004,226,220,220E,BDWF,3,3,NA
2004,8/13/2004,226,220,220E,CAPE,1,NA,NA
2004,8/13/2004,226,220,220E,FHSC,12,NA,NA
2004,8/13/2004,226,220,220E,HBWF,15,NA,NA
2004,8/13/2004,226,220,220E,PCHG,22,NA,NA
2004,8/13/2004,226,220,220E,LSCS,13,1,NA
2004,8/13/2004,226,220,220E,LSCS,63,2,NA
2004,8/13/2004,226,220,220E,RBSM,5,NA,NA
2004,8/13/2004,226,220,220E,SFCD,1,NA,NA
2004,8/13/2004,226,220,220W,ARCD,3,NA,NA
2004,8/13/2004,226,220,220W,ARFL,4,NA,NA
2004,8/13/2004,226,220,220W,CAPE,1,NA,NA
2004,8/13/2004,226,220,220W,FHSC,4,NA,NA
2004,8/13/2004,226,220,220W,LSCS,5,2,NA
2004,8/13/2004,226,220,220W,SFCD,1,NA,NA
2004,8/13/2004,226,230,230N,ARCS,1,3,NA
2004,8/13/2004,226,230,230N,ARFL,6,NA,NA
2004,8/13/2004,226,230,230N,BDWF,2,1,NA
2004,8/13/2004,226,230,230N,BDWF,27,2,NA
2004,8/13/2004,226,230,230N,BDWF,2,3,NA
2004,8/13/2004,226,230,230N,FHSC,41,NA,NA
2004,8/13/2004,226,230,230N,HBWF,1,NA,NA
2004,8/13/2004,226,230,230N,LSCS,3,1,NA
2004,8/13/2004,226,230,230N,LSCS,12,2,NA
2004,8/13/2004,226,230,230S,ARCS,1,2,NA
2004,8/13/2004,226,230,230S,ARFL,8,NA,NA
2004,8/13/2004,226,230,230S,BDWF,64,2,NA
2004,8/13/2004,226,230,230S,BDWF,1,3,NA
2004,8/13/2004,226,230,230S,FHSC,36,NA,NA
2004,8/13/2004,226,230,230S,LSCS,13,1,NA
2004,8/13/2004,226,230,230S,LSCS,36,2,NA
2004,8/13/2004,226,230,230S,NNSB,7,NA,NA
2004,8/14/2004,227,214,214E,ARCS,1,2,NA
2004,8/14/2004,227,214,214E,ARCS,8,3,NA
2004,8/14/2004,227,214,214E,ARFL,24,NA,NA
2004,8/14/2004,227,214,214E,BDWF,9,2,NA
2004,8/14/2004,227,214,214E,BDWF,2,3,NA
2004,8/14/2004,227,214,214E,FHSC,8,NA,NA
2004,8/14/2004,227,214,214E,HBWF,3,NA,NA
2004,8/14/2004,227,214,214E,LSCS,36,2,NA
2004,8/14/2004,227,214,214E,RBSM,6,NA,NA
2004,8/14/2004,227,214,214W,ARCS,7,3,NA
2004,8/14/2004,227,214,214W,ARFL,21,NA,NA
2004,8/14/2004,227,214,214W,BDWF,7,2,NA
2004,8/14/2004,227,214,214W,FHSC,40,NA,NA
2004,8/14/2004,227,214,214W,HBWF,1,NA,NA
2004,8/14/2004,227,214,214W,LSCS,1,1,NA
2004,8/14/2004,227,214,214W,LSCS,38,2,NA
2004,8/14/2004,227,214,214W,NNSB,1,NA,NA
2004,8/14/2004,227,214,214W,PINK,1,NA,NA
2004,8/14/2004,227,214,214W,RBSM,2,NA,NA
2004,8/14/2004,227,218,218E,ARCD,3,NA,NA
2004,8/14/2004,227,218,218E,ARFL,11,NA,NA
2004,8/14/2004,227,218,218E,BDWF,1,3,NA
2004,8/14/2004,227,218,218E,FHSC,15,NA,NA
2004,8/14/2004,227,218,218E,HBWF,6,NA,NA
2004,8/14/2004,227,218,218E,LSCS,2,1,NA
2004,8/14/2004,227,218,218E,LSCS,50,2,NA
2004,8/14/2004,227,218,218E,RBSM,2,NA,NA
2004,8/14/2004,227,218,218E,SFCD,2,NA,NA
2004,8/14/2004,227,218,218W,ARCD,2,NA,NA
2004,8/14/2004,227,218,218W,ARCS,1,2,NA
2004,8/14/2004,227,218,218W,ARCS,3,3,NA
2004,8/14/2004,227,218,218W,ARFL,11,NA,NA
2004,8/14/2004,227,218,218W,BDWF,8,2,NA
2004,8/14/2004,227,218,218W,CAPE,2,NA,NA
2004,8/14/2004,227,218,218W,FHSC,15,NA,NA
2004,8/14/2004,227,218,218W,HBWF,9,NA,NA
2004,8/14/2004,227,218,218W,LSCS,10,1,NA
2004,8/14/2004,227,218,218W,LSCS,50,2,NA
2004,8/14/2004,227,218,218W,NNSB,1,NA,NA
2004,8/14/2004,227,218,218W,RBSM,7,NA,NA
2004,8/14/2004,227,218,218W,SFCD,2,NA,NA
2004,8/14/2004,227,220,220E,ARCD,4,NA,NA
2004,8/14/2004,227,220,220E,ARCS,11,3,NA
2004,8/14/2004,227,220,220E,FHSC,6,NA,NA
2004,8/14/2004,227,220,220E,HBWF,3,NA,NA
2004,8/14/2004,227,220,220E,LSCS,3,1,NA
2004,8/14/2004,227,220,220E,LSCS,51,2,NA
2004,8/14/2004,227,220,220E,THSB,2,NA,NA
2004,8/14/2004,227,220,220W,ARCD,2,NA,NA
2004,8/14/2004,227,220,220W,ARFL,2,NA,NA
2004,8/14/2004,227,220,220W,BDWF,1,1,NA
2004,8/14/2004,227,220,220W,FHSC,1,NA,NA
2004,8/14/2004,227,220,220W,LSCS,1,1,NA
2004,8/14/2004,227,220,220W,LSCS,15,2,NA
2004,8/14/2004,227,230,230N,ARCS,1,2,NA
2004,8/14/2004,227,230,230N,ARFL,3,NA,NA
2004,8/14/2004,227,230,230N,BDWF,1,1,NA
2004,8/14/2004,227,230,230N,BDWF,30,2,NA
2004,8/14/2004,227,230,230N,BDWF,1,3,NA
2004,8/14/2004,227,230,230N,DLVN,1,1,NA
2004,8/14/2004,227,230,230N,DLVN,2,2,NA
2004,8/14/2004,227,230,230N,FHSC,2,NA,NA
2004,8/14/2004,227,230,230N,LSCS,3,1,NA
2004,8/14/2004,227,230,230N,LSCS,15,2,NA
2004,8/14/2004,227,230,230N,RBSM,3,NA,NA
2004,8/14/2004,227,230,230S,ARCS,5,3,NA
2004,8/14/2004,227,230,230S,ARFL,3,NA,NA
2004,8/14/2004,227,230,230S,BDWF,2,1,NA
2004,8/14/2004,227,230,230S,BDWF,49,2,NA
2004,8/14/2004,227,230,230S,BDWF,4,3,NA
2004,8/14/2004,227,230,230S,DLVN,3,1,NA
2004,8/14/2004,227,230,230S,DLVN,6,2,NA
2004,8/14/2004,227,230,230S,FHSC,13,NA,NA
2004,8/14/2004,227,230,230S,LSCS,19,1,NA
2004,8/14/2004,227,230,230S,LSCS,100,2,NA
2004,8/14/2004,227,230,230S,NNSB,1,NA,NA
2004,8/14/2004,227,230,230S,RBSM,4,NA,NA
2004,8/15/2004,228,214,214E,ARFL,5,NA,NA
2004,8/15/2004,228,214,214E,BDWF,2,1,NA
2004,8/15/2004,228,214,214E,BDWF,1,2,NA
2004,8/15/2004,228,214,214E,CAPE,1,NA,NA
2004,8/15/2004,228,214,214E,DLVN,1,2,NA
2004,8/15/2004,228,214,214E,FHSC,6,NA,NA
2004,8/15/2004,228,214,214E,HBWF,1,NA,NA
2004,8/15/2004,228,214,214E,LSCS,1,1,NA
2004,8/15/2004,228,214,214E,LSCS,18,2,NA
2004,8/15/2004,228,214,214W,ARCS,4,2,NA
2004,8/15/2004,228,214,214W,ARCS,16,3,NA
2004,8/15/2004,228,214,214W,ARFL,6,NA,NA
2004,8/15/2004,228,214,214W,BDWF,3,2,NA
2004,8/15/2004,228,214,214W,BDWF,3,3,NA
2004,8/15/2004,228,214,214W,DLVN,1,1,NA
2004,8/15/2004,228,214,214W,DLVN,2,2,NA
2004,8/15/2004,228,214,214W,FHSC,8,NA,NA
2004,8/15/2004,228,214,214W,HBWF,7,NA,NA
2004,8/15/2004,228,214,214W,LSCS,3,1,NA
2004,8/15/2004,228,214,214W,LSCS,32,2,NA
2004,8/15/2004,228,214,214W,RDWF,1,NA,NA
2004,8/15/2004,228,218,218E,ARCD,5,NA,NA
2004,8/15/2004,228,218,218E,ARCS,2,2,NA
2004,8/15/2004,228,218,218E,ARCS,8,3,NA
2004,8/15/2004,228,218,218E,ARFL,24,NA,NA
2004,8/15/2004,228,218,218E,BDWF,6,2,NA
2004,8/15/2004,228,218,218E,BDWF,3,3,NA
2004,8/15/2004,228,218,218E,FHSC,13,NA,NA
2004,8/15/2004,228,218,218E,HBWF,12,NA,NA
2004,8/15/2004,228,218,218E,PCHG,6,NA,NA
2004,8/15/2004,228,218,218E,LSCS,14,1,NA
2004,8/15/2004,228,218,218E,LSCS,76,2,NA
2004,8/15/2004,228,218,218E,NNSB,2,NA,NA
2004,8/15/2004,228,218,218E,PINK,1,NA,NA
2004,8/15/2004,228,218,218E,RBSM,19,NA,NA
2004,8/15/2004,228,218,218W,ARCD,4,NA,NA
2004,8/15/2004,228,218,218W,ARCS,1,3,NA
2004,8/15/2004,228,218,218W,ARFL,10,NA,NA
2004,8/15/2004,228,218,218W,BDWF,3,2,NA
2004,8/15/2004,228,218,218W,FHSC,9,NA,NA
2004,8/15/2004,228,218,218W,HBWF,2,NA,NA
2004,8/15/2004,228,218,218W,LSCS,3,1,NA
2004,8/15/2004,228,218,218W,LSCS,16,2,NA
2004,8/15/2004,228,218,218W,NNSB,1,NA,NA
2004,8/15/2004,228,218,218W,RBSM,2,NA,NA
2004,8/15/2004,228,220,220E,ARCS,4,2,NA
2004,8/15/2004,228,220,220E,ARCS,25,3,NA
2004,8/15/2004,228,220,220E,ARFL,6,NA,NA
2004,8/15/2004,228,220,220E,BDWF,1,2,NA
2004,8/15/2004,228,220,220E,DLVN,1,1,NA
2004,8/15/2004,228,220,220E,FHSC,3,NA,NA
2004,8/15/2004,228,220,220E,HBWF,2,NA,NA
2004,8/15/2004,228,220,220E,PCHG,1,NA,NA
2004,8/15/2004,228,220,220E,LSCS,3,1,NA
2004,8/15/2004,228,220,220E,LSCS,49,2,NA
2004,8/15/2004,228,220,220E,RBSM,1,NA,NA
2004,8/15/2004,228,220,220W,ARCS,1,2,NA
2004,8/15/2004,228,220,220W,ARCS,4,3,NA
2004,8/15/2004,228,220,220W,ARFL,4,NA,NA
2004,8/15/2004,228,220,220W,BDWF,1,1,NA
2004,8/15/2004,228,220,220W,FHSC,1,NA,NA
2004,8/15/2004,228,220,220W,LSCS,1,1,NA
2004,8/15/2004,228,220,220W,LSCS,12,2,NA
2004,8/15/2004,228,220,220W,RBSM,1,NA,NA
2004,8/15/2004,228,230,230N,ARFL,14,NA,NA
2004,8/15/2004,228,230,230N,BDWF,7,2,NA
2004,8/15/2004,228,230,230N,BDWF,1,3,NA
2004,8/15/2004,228,230,230N,DLVN,1,1,NA
2004,8/15/2004,228,230,230N,DLVN,2,2,NA
2004,8/15/2004,228,230,230N,FHSC,23,NA,NA
2004,8/15/2004,228,230,230N,LSCS,4,2,NA
2004,8/15/2004,228,230,230N,RDWF,1,NA,NA
2004,8/15/2004,228,230,230S,ARCS,1,2,NA
2004,8/15/2004,228,230,230S,ARCS,1,3,NA
2004,8/15/2004,228,230,230S,ARFL,27,NA,NA
2004,8/15/2004,228,230,230S,BDWF,4,1,NA
2004,8/15/2004,228,230,230S,BDWF,20,2,NA
2004,8/15/2004,228,230,230S,DLVN,2,1,NA
2004,8/15/2004,228,230,230S,DLVN,3,2,NA
2004,8/15/2004,228,230,230S,FHSC,26,NA,NA
2004,8/15/2004,228,230,230S,HBWF,1,NA,NA
2004,8/15/2004,228,230,230S,LSCS,7,1,NA
2004,8/15/2004,228,230,230S,LSCS,40,2,NA
2004,8/15/2004,228,230,230S,RBSM,5,NA,NA
2004,8/15/2004,228,230,230S,RDWF,1,NA,NA
2004,8/16/2004,229,214,214E,ARCS,1,3,NA
2004,8/16/2004,229,214,214E,ARFL,17,NA,NA
2004,8/16/2004,229,214,214E,BDWF,3,1,NA
2004,8/16/2004,229,214,214E,FHSC,11,NA,NA
2004,8/16/2004,229,214,214E,LSCS,2,1,NA
2004,8/16/2004,229,214,214E,LSCS,17,2,NA
2004,8/16/2004,229,214,214E,RBSM,10,NA,NA
2004,8/16/2004,229,214,214E,RDWF,3,NA,NA
2004,8/16/2004,229,214,214W,ARCS,1,2,NA
2004,8/16/2004,229,214,214W,ARFL,34,NA,NA
2004,8/16/2004,229,214,214W,BDWF,64,1,NA
2004,8/16/2004,229,214,214W,BDWF,6,2,NA
2004,8/16/2004,229,214,214W,DLVN,2,2,NA
2004,8/16/2004,229,214,214W,FHSC,16,NA,NA
2004,8/16/2004,229,214,214W,HBWF,3,NA,NA
2004,8/16/2004,229,214,214W,LSCS,23,1,NA
2004,8/16/2004,229,214,214W,LSCS,17,2,NA
2004,8/16/2004,229,214,214W,NNSB,1,NA,NA
2004,8/16/2004,229,214,214W,RBSM,92,NA,NA
2004,8/16/2004,229,214,214W,RDWF,2,NA,NA
2004,8/16/2004,229,214,214W,SFCD,3,NA,NA
2004,8/16/2004,229,218,218E,ARCD,1,NA,NA
2004,8/16/2004,229,218,218E,ARCS,2,2,NA
2004,8/16/2004,229,218,218E,ARCS,4,3,NA
2004,8/16/2004,229,218,218E,ARFL,46,NA,NA
2004,8/16/2004,229,218,218E,BDWF,2,2,NA
2004,8/16/2004,229,218,218E,BDWF,3,3,NA
2004,8/16/2004,229,218,218E,FHSC,35,NA,NA
2004,8/16/2004,229,218,218E,HBWF,3,NA,NA
2004,8/16/2004,229,218,218E,LSCS,6,1,NA
2004,8/16/2004,229,218,218E,LSCS,67,2,NA
2004,8/16/2004,229,218,218E,RBSM,15,NA,NA
2004,8/16/2004,229,218,218W,ARCD,2,NA,NA
2004,8/16/2004,229,218,218W,ARCS,1,2,NA
2004,8/16/2004,229,218,218W,ARFL,26,NA,NA
2004,8/16/2004,229,218,218W,BDWF,1,2,NA
2004,8/16/2004,229,218,218W,DLVN,1,2,NA
2004,8/16/2004,229,218,218W,FHSC,14,NA,NA
2004,8/16/2004,229,218,218W,HBWF,2,NA,NA
2004,8/16/2004,229,218,218W,LSCS,2,1,NA
2004,8/16/2004,229,218,218W,LSCS,17,2,NA
2004,8/16/2004,229,218,218W,RBSM,34,NA,NA
2004,8/16/2004,229,218,218W,THSB,1,NA,NA
2004,8/16/2004,229,220,220E,ARCD,58,NA,NA
2004,8/16/2004,229,220,220E,ARCS,2,2,NA
2004,8/16/2004,229,220,220E,ARCS,9,3,NA
2004,8/16/2004,229,220,220E,ARFL,9,NA,NA
2004,8/16/2004,229,220,220E,BDWF,1,2,NA
2004,8/16/2004,229,220,220E,DLVN,2,1,NA
2004,8/16/2004,229,220,220E,FHSC,5,NA,NA
2004,8/16/2004,229,220,220E,LSCS,11,1,NA
2004,8/16/2004,229,220,220E,LSCS,207,2,NA
2004,8/16/2004,229,220,220E,RBSM,9,NA,NA
2004,8/16/2004,229,220,220E,SFCD,1,NA,NA
2004,8/16/2004,229,220,220W,ARCD,35,NA,NA
2004,8/16/2004,229,220,220W,ARFL,6,NA,NA
2004,8/16/2004,229,220,220W,FHSC,5,NA,NA
2004,8/16/2004,229,220,220W,LSCS,6,2,NA
2004,8/16/2004,229,230,230N,ARCD,4,NA,NA
2004,8/16/2004,229,230,230N,ARFL,6,NA,NA
2004,8/16/2004,229,230,230N,BDWF,3,1,NA
2004,8/16/2004,229,230,230N,BDWF,11,2,NA
2004,8/16/2004,229,230,230N,BDWF,1,3,NA
2004,8/16/2004,229,230,230N,DLVN,1,1,NA
2004,8/16/2004,229,230,230N,FHSC,10,NA,NA
2004,8/16/2004,229,230,230N,LSCS,4,1,NA
2004,8/16/2004,229,230,230N,LSCS,4,2,NA
2004,8/16/2004,229,230,230N,NNSB,1,NA,NA
2004,8/16/2004,229,230,230S,ARCS,1,2,NA
2004,8/16/2004,229,230,230S,ARFL,13,NA,NA
2004,8/16/2004,229,230,230S,BDWF,10,2,NA
2004,8/16/2004,229,230,230S,DLVN,2,1,NA
2004,8/16/2004,229,230,230S,FHSC,13,NA,NA
2004,8/16/2004,229,230,230S,LSCS,7,1,NA
2004,8/16/2004,229,230,230S,LSCS,13,2,NA
2004,8/16/2004,229,230,230S,NNSB,11,NA,NA
2004,8/16/2004,229,230,230S,RBSM,1,NA,NA
2004,8/17/2004,230,214,214E,ARFL,51,NA,NA
2004,8/17/2004,230,214,214E,BDWF,6,1,NA
2004,8/17/2004,230,214,214E,BDWF,2,2,NA
2004,8/17/2004,230,214,214E,DLVN,2,1,NA
2004,8/17/2004,230,214,214E,FHSC,9,NA,NA
2004,8/17/2004,230,214,214E,HBWF,1,NA,NA
2004,8/17/2004,230,214,214E,LSCS,2,1,NA
2004,8/17/2004,230,214,214E,LSCS,32,2,NA
2004,8/17/2004,230,214,214E,RBSM,15,NA,NA
2004,8/17/2004,230,214,214W,ARFL,46,NA,NA
2004,8/17/2004,230,214,214W,BDWF,31,1,NA
2004,8/17/2004,230,214,214W,BDWF,4,2,NA
2004,8/17/2004,230,214,214W,BDWF,1,3,NA
2004,8/17/2004,230,214,214W,CAPE,1,NA,NA
2004,8/17/2004,230,214,214W,DLVN,1,1,NA
2004,8/17/2004,230,214,214W,DLVN,1,2,NA
2004,8/17/2004,230,214,214W,FHSC,21,NA,NA
2004,8/17/2004,230,214,214W,HBWF,1,NA,NA
2004,8/17/2004,230,214,214W,LSCS,5,1,NA
2004,8/17/2004,230,214,214W,LSCS,32,2,NA
2004,8/17/2004,230,214,214W,PINK,1,NA,NA
2004,8/17/2004,230,214,214W,RBSM,63,NA,NA
2004,8/17/2004,230,214,214W,SFCD,1,NA,NA
2004,8/17/2004,230,214,214W,THSB,1,NA,NA
2004,8/17/2004,230,218,218E,ARCS,3,3,NA
2004,8/17/2004,230,218,218E,ARFL,29,NA,NA
2004,8/17/2004,230,218,218E,BDWF,2,2,NA
2004,8/17/2004,230,218,218E,BDWF,3,3,NA
2004,8/17/2004,230,218,218E,DLVN,2,1,NA
2004,8/17/2004,230,218,218E,DLVN,1,2,NA
2004,8/17/2004,230,218,218E,FHSC,26,NA,NA
2004,8/17/2004,230,218,218E,HBWF,1,NA,NA
2004,8/17/2004,230,218,218E,PCHG,2,NA,NA
2004,8/17/2004,230,218,218E,LSCS,12,1,NA
2004,8/17/2004,230,218,218E,LSCS,52,2,NA
2004,8/17/2004,230,218,218E,RBSM,8,NA,NA
2004,8/17/2004,230,218,218E,SFCD,2,NA,NA
2004,8/17/2004,230,218,218W,ARCD,1,NA,NA
2004,8/17/2004,230,218,218W,ARCS,2,3,NA
2004,8/17/2004,230,218,218W,ARFL,15,NA,NA
2004,8/17/2004,230,218,218W,BDWF,3,2,NA
2004,8/17/2004,230,218,218W,DLVN,1,1,NA
2004,8/17/2004,230,218,218W,FHSC,21,NA,NA
2004,8/17/2004,230,218,218W,HBWF,2,NA,NA
2004,8/17/2004,230,218,218W,LSCS,3,1,NA
2004,8/17/2004,230,218,218W,LSCS,20,2,NA
2004,8/17/2004,230,218,218W,RBSM,3,NA,NA
2004,8/17/2004,230,218,218W,SFCD,1,NA,NA
2004,8/17/2004,230,220,220E,ARCD,169,NA,NA
2004,8/17/2004,230,220,220E,ARCS,1,2,NA
2004,8/17/2004,230,220,220E,ARCS,8,3,NA
2004,8/17/2004,230,220,220E,ARFL,39,NA,NA
2004,8/17/2004,230,220,220E,BDWF,1,2,NA
2004,8/17/2004,230,220,220E,DLVN,3,1,NA
2004,8/17/2004,230,220,220E,FHSC,22,NA,NA
2004,8/17/2004,230,220,220E,HBWF,1,NA,NA
2004,8/17/2004,230,220,220E,LSCS,9,1,NA
2004,8/17/2004,230,220,220E,LSCS,117,2,NA
2004,8/17/2004,230,220,220E,RBSM,4,NA,NA
2004,8/17/2004,230,220,220W,ARCD,32,NA,NA
2004,8/17/2004,230,220,220W,ARFL,8,NA,NA
